refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,category,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
GERBEN,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zr,11.20157,7.44779,11.20157,medium pore,0.6280533057703228,0.8202247191011236,0.004152980024282707,128.18191744014493,143
GERWEH,OC(=O)c1cc(cc(c1)C(=O)O)[Si](c1cc(cc(c1)C(=O)O)C(=O)O)(c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,7.4131,3.33606,7.35663,small pore,0.2917450243002583,0.24172185430463577,0.00018034997477921335,187.17257494369403,1
GERWIL,OC(=O)c1cc(cc(c1)C(=O)O)[Si](c1cc(cc(c1)C(=O)O)C(=O)O)(c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.08942,3.92168,5.0267,small pore,0.7593595343844883,0.2724046140195209,0.0002831754404207576,256.8784463926691,3
GERWOR,OC(=O)c1cc(cc(c1)C(=O)O)[Si](c1cc(cc(c1)C(=O)O)C(=O)O)(c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,7.0203,4.1545,7.02026,medium pore,0.33500887388066736,0.14074074074074075,0.00014154271145221413,96.78114048288658,69
GERXEJ,Cc1cc(ccc1c1ccc(cc1C)C(=O)O)C(=O)O,Th,14.00329,13.16302,14.00329,large pore,0.4550137151775798,0.5,0.0,7.412488054878325,533
GETTIJ,OC(=O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)O,Ca,2.68877,1.39488,2.67634,nonporous,0.4,1.0,0.0,3.445093400131719,459
GEVKID,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Cd,2.75441,1.32477,2.49303,nonporous,1.0,0.7777777777777777,0.5555555555555556,5.900890497477179,340
GEVXAI,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Gd,3.26591,2.39225,3.26591,nonporous,0.38839139988967003,0.20125786163522014,0.02516815369065907,27.864840094044023,195
GEVXAI01,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Gd,3.34098,2.38287,3.31853,nonporous,0.38841676391181534,0.20125786163522014,0.02516815369065907,27.86945592856867,195
GEVXIQ,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Gd,3.32962,2.79323,3.32962,small pore,0.9999535616389618,0.1949685534591195,0.02438763689444606,27.022364970049747,195
GEWROS,OC(=O)c1cc(nc(c1)c1ccncc1)c1ccncc1,Ag,2.81576,1.89348,2.80625,nonporous,0.2781640118454801,0.05309734513274336,0.10557157553623368,10.043743684739294,73
GEWSEJ,OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Er,4.98243,3.87706,4.98243,small pore,0.8378878239695284,0.3258426966292135,0.0002548484277347533,25.090020829214566,365
GEYLEE,CSSc1cc(cc(c1)C(=O)O)C(=O)O,Zn,4.51788,3.06139,4.49167,small pore,0.37148489373824367,0.10470275066548358,8.907400833502198e-07,99.51364447011213,3
GICYIC,OC(=O)c1cccc(c1c1c(cccc1C(=O)O)C(=O)O)C(=O)O,La,3.99582,1.6575,3.98898,nonporous,0.30245774269595427,0.13548387096774195,0.07773385309721631,17.134761612221237,32
GIFFAE,OC(=O)c1[nH]nnc1C(=O)O,Sm,3.82458,2.39001,3.82458,nonporous,0.0,1.0,0.0,0.999966013647134,463
GIFVEY,OC(=O)c1cc(Cn2cncc2)cc(c1)C(=O)O,Co,2.66587,1.06667,2.63353,nonporous,0.3767479196054015,0.054093567251461985,0.03252240693763739,30.4053490525892,55
GIGBAB,CN1CCNCC1,Cu,2.38365,1.20944,2.10372,nonporous,0.0,1.0,0.0,1.6857947269396525,465
GIGBAC,OC(=O)c1ccc(c2c1C(=O)c1ccccc1C2=O)C(=O)O,Zn,2.48292,1.28933,2.47975,nonporous,0.693067674970316,0.011535048802129548,1.816037009481768e-05,10.692397715586946,3
GIGBOP,CN1CCN(CC1)C,Cu,2.45736,1.25024,2.34205,nonporous,0.4,1.0,0.0,1.8429693871962094,465
GIGWID,OC(=O)COc1ccc(cc1)OCC(=O)O,Pr,2.92485,1.86615,2.91716,nonporous,0.46270237920514024,0.06862745098039216,0.05633210379861516,6.103014177654548,96
GIJMOB,O=C1NS(=O)(=O)c2c1c(O)ccc2,Na,1.76378,0.87401,1.76264,nonporous,0.0,1.0,0.0,0.9999570926869472,466
GIJMOB01,O=C1NS(=O)(=O)c2c1c(O)ccc2,Na,1.91265,0.89223,1.91196,nonporous,0.0,1.0,0.0,0.9999570926869472,466
GIKMOD,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,2.97252,2.24305,2.97252,nonporous,0.2316099885580674,0.18874172185430463,8.954193200851142e-06,151.25214568972396,1
GIKMOD01,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,2.88286,2.265,2.88286,nonporous,0.2302420480876145,0.18763796909492272,8.169309542205593e-06,150.3636023731569,1
GIMBIN,n1ccc(cc1)c1ccncc1,Mn,1.71724,1.00846,1.43105,nonporous,0.6942198428557118,0.06263048016701461,0.002642519479977982,25.81042382796515,225
GIMBIN05,n1ccc(cc1)c1ccncc1,Mn,1.6993,1.02251,1.44401,nonporous,0.31515791749607913,0.06263048016701461,0.002642519479977982,25.8162071025694,225
GINHOD,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,11.71997,7.00747,11.71997,medium pore,0.7001859697933566,0.49686847599164924,0.009956315102388674,203.75614460333964,225
GINTUT,OC(=O)c1cc(cc(c1)P(=O)(O)O)C(=O)O,Cu,2.62526,1.24242,2.61783,nonporous,0.20361281076395804,0.16777041942604856,0.0005136695795449793,130.1889811302125,1
GINYAG,OC(=O)c1ccc(cc1O)c1ccc(c(c1)O)C(=O)O,Ni,16.44662,15.68342,16.44662,large pore,0.15176179472623336,0.09895833333333333,0.005116028935418218,16.331886372476298,60
GIRHAR,N[C@@H]1N=CNc2c1ncn2CC=C,Ag,4.59246,2.21094,4.59246,nonporous,0.0,1.0,0.0,0.8880094362860141,351
GIRHIZ,C=CCn1cnc2c1ncnc2N,Ag,4.35067,2.15677,4.35067,nonporous,0.3949170997803251,1.0,0.0,1.8431511276296932,470
GISLOK,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,Ho,3.65959,0.99223,3.53012,nonporous,0.4753509047908595,0.4444444444444445,0.019843652495167646,16.673220631846696,708
GITTOT01,[C]c1ncc[nH]1,Co,11.40103,3.36839,11.40103,small pore,0.4,1.0,0.0,3.8311290103670164,472
GITVIP,Clc1[nH]cnc1Cl,Zn,17.00426,5.45561,17.00426,medium pore,0.39704205720629493,1.0,0.0,1.9952395050974157,473
GIVDUL,OCc1[nH]nc(n1)CO,Cu,6.30558,4.75737,6.29355,medium pore,0.4605744927190346,0.4358974358974359,0.0,13.644027032522159,42
GIWMAD,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,In,6.70684,5.45213,6.70684,medium pore,0.5764815659733062,0.6161616161616162,0.003283830823268742,108.11806724449451,70
GIXNAF,OP(=O)(Cc1cc(cc(c1)CP(=O)(O)O)CP(=O)(O)O)O,Cd,1.90837,0.97347,1.8901,nonporous,0.4,1.0,0.0,1.7793255403073949,474
GIXVOZ,OC(=O)CN(CC(=O)O)CC(=O)O,Eu,3.00198,1.27373,2.98724,nonporous,0.0,1.0,0.0,0.999478107409172,475
GIYTOY,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Cd,4.29102,2.96323,4.29102,small pore,0.25702265084616727,0.1259259259259259,0.003818422594070756,85.72666315605149,69
GIZJOP,C1=NCC=N1,Zn,5.30187,2.77093,5.23181,small pore,0.32944326042688776,1.0,0.0,6.991868613858308,359
GIZJUV,Clc1[nH]cnc1Cl,Zn,3.1406,1.97294,3.1406,nonporous,0.0,1.0,0.0,1.9905145575428627,473
GIZNOT,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Cd,4.28077,2.94474,4.27659,small pore,0.22129368646737801,0.1259259259259259,0.003818422594070756,85.72683374454178,69
GIZXET,OC(=O)c1c2ccccc2c(c2c1cccc2)C(=O)O,Zn,4.75858,3.81827,4.69362,small pore,0.7593529717682783,0.012422360248447206,4.47431260215555e-06,12.198963919486141,3
GMETCU,[C]SCC[C@H](C(=O)O)NC(=O)CN,Cu,2.57154,1.43131,2.5506,nonporous,0.9954888226144809,0.5,0.3333333333333333,2.4907838469174743,476
GOCTID,OC(=O)c1ccc(cc1)C(=O)O,In,1.77877,1.22006,1.76129,nonporous,0.8192704094725738,0.792929292929293,0.012296255407278335,137.15469431213054,70
GOJDUF,OC(=O)[C@@H]1[C@H](C(=O)O)[C@H]([C@H]1C(=O)O)C(=O)O,U,2.22654,0.91647,2.2238,nonporous,0.0,1.0,0.0,1.9973868670205608,477
GOJFAN,OC(=O)[C@@H]1[C@@H](C(=O)O)[C@@H]([C@H]1C(=O)O)C(=O)O,U,16.63143,5.96233,15.88045,medium pore,0.25975146081827916,1.0,0.0,1.9961698844835754,477
GOQTIR,OC(=O)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)C(=O)O,Cd,4.14053,2.7598,4.14053,small pore,0.3903607321760493,0.25679012345679014,0.0024976683423714487,173.84291925116395,69
GORWUF,c1ccccc1,Cu,8.33661,7.11195,8.33661,medium pore,0.4,1.0,0.0,1.9998078640911565,468
GOSDUP,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,6.14285,4.29841,5.63645,medium pore,0.7032024989630407,0.42945874001774625,0.0016042325101376996,411.06783225366445,3
GOVWOF,OC(=O)c1cc(OCc2c(COc3cc(cc(c3)C(=O)O)C(=O)O)c(COc3cc(cc(c3)C(=O)O)C(=O)O)c(c(c2COc2cc(cc(c2)C(=O)O)C(=O)O)COc2cc(cc(c2)C(=O)O)C(=O)O)COc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Mn,15.01159,7.8901,15.01159,medium pore,0.45955483919452755,0.1336116910229645,0.0005185589817324724,54.37663065542927,225
GOXGAD,OC(=O)c1cc(ccc1C(=O)O)Oc1cc(cc(c1)C(=O)O)C(=O)O,Cd,3.85922,1.44444,3.85922,nonporous,0.7082240536667429,0.10123456790123457,0.0012403396756586465,68.34494114632653,69
GOXZIE,OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)O,Cu,2.83698,1.162,2.64343,nonporous,0.2613914421498318,0.2196467991169978,0.000954443501108091,163.10885311206815,1
GOYLUB,OC(=O)c1ccc(cc1)C(=O)O,Cd,2.89911,1.38465,2.88786,nonporous,0.6744529244331685,0.4765432098765432,0.021877886086645527,330.69121346891916,69
GOZMOZ,OC(=O)c1ccc(c(n1)c1nc(ccc1O)C(=O)O)O,Ce,1.83673,1.00628,1.83673,nonporous,0.7604450907244944,0.05813953488372093,0.0,4.1580855290497345,17
GUCHUJ,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Cu,4.6187,3.46778,4.6187,small pore,0.27437521197252235,0.13245033112582782,0.002449802280992305,101.16085461522955,1
GUDCIT,OC(=O)c1cc(NCc2ccccc2)cc(c1)C(=O)O,Zn,3.01566,1.10195,2.10376,nonporous,0.5165464407390719,0.07897071872227152,1.8330558759082222e-05,73.83856642995819,3
GUDFER,OC(=O)/C=C\C(=O)O,Rb,1.94441,1.5627,1.94441,nonporous,0.0,1.0,0.0,0.831592399979415,478
GUGNON,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,5.28957,4.33662,5.28957,medium pore,0.3282297352292942,0.47293700088731144,0.001974444114394019,458.75115061114593,3
GUHPAC,OC(=O)c1cc(NCc2c(C)c(C)c(c(c2C)C)CNc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Sm,7.46824,4.24398,7.45968,medium pore,0.5699597412873284,0.03333333333333333,0.0,2.840091839418751,16
GUKVIS,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Al,3.6227,1.83096,3.62165,nonporous,0.5716011307516164,0.18840579710144928,0.009860676210422052,11.38891807251411,183
GUPBEZ02,C1CN2CCN1CC2,Cu,23.84153,10.85022,23.82782,large pore,0.4,1.0,0.0,8.970008485578758,481
GUPBOJ01,CC1=NCC=N1,Cd,5.55255,3.87626,5.46785,small pore,0.0,1.0,0.0,0.815283525702241,482
GUPBOJ03,[C]c1ncc[nH]1,Cd,21.56427,8.00163,21.53917,large pore,0.5261474073325865,0.1875,0.0,2.824301067277749,483
GUPBUP,[C]c1ncc[nH]1,Cd,12.69007,4.01433,12.69007,medium pore,0.5261596575596776,0.1875,0.0,2.8206010131747563,483
GUPCOK,CCC1=NCC=N1,Cd,7.32709,4.70445,7.32709,medium pore,0.0,1.0,0.0,0.815283525702241,482
GUPCOK05,CCc1ncc[nH]1,Cd,2.39669,1.30083,2.39669,nonporous,0.5261818111389818,0.4375,0.03333333333333333,6.583843862784225,483
GUPCUQ,O=N(=O)C1=NCC=N1,Cd,3.47477,1.45471,3.47477,nonporous,0.0,1.0,0.0,0.999836337072088,484
GUPCUQ01,O=N(=O)c1ncc[nH]1,Cd,12.5822,3.83148,12.5822,small pore,0.16841049560757712,1.0,0.0,1.9972592584220208,485
GUPDEB,O=N(=O)c1ncc[nH]1,Cd,20.68703,7.65392,20.68703,medium pore,0.4,1.0,0.0,1.9985676356501052,485
GUPJEG01,OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,Mn,3.69159,3.3757,3.69159,small pore,0.4223344204313678,0.20250521920668058,0.0010267881718688263,80.58836917823481,225
GURXIB,OC(=O)c1ccc(cc1)c1cccnc1,Mn,2.69597,1.1558,2.33465,nonporous,0.3368125455929758,0.15866388308977034,0.0006586650168801969,64.78580715442652,225
GURXUN01,OC(=O)c1ccc(cc1)c1cccnc1,Cd,2.65721,1.11337,2.23695,nonporous,0.674471670768753,0.1617283950617284,0.004208628744096722,110.71894552351266,69
GURYOI,OC(=O)CCC(=O)O,Y,2.08383,1.34489,1.97878,nonporous,0.0,1.0,0.0,0.999354025681001,443
GUSNEN01,OC(=O)c1ccc(cc1)C(=O)O,Cr,2.99212,2.78584,2.99212,small pore,0.9974536253931061,1.0,0.0011904761904761904,15.40018660190356,460
GUSPUG,C1CN2CCN1CC2,Cu,13.35791,11.37916,13.35791,large pore,0.13664486177792698,1.0,0.0,8.931421553461403,481
GUTPAO,[C]c1cc(cc(c1)P(=O)(O)O)P(=O)(O)O,Tb,3.54023,2.13418,3.54023,nonporous,0.262172007070734,1.0,0.0,1.7095551696556117,487
GUWNUI,C(Cc1ccncc1)Cc1ccncc1,Cd,8.03103,1.69128,8.03103,nonporous,0.6514810308824068,0.0641025641025641,0.0,4.8510068641603326,256
GUXLIU,OP(=O)(CCP(=O)(O)O)O,Al,3.30137,1.48756,3.20752,nonporous,0.8375,0.8888888888888888,0.10185185185185185,7.1876954329586935,218
GUXQEV,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,V,2.4941,0.97154,2.49071,nonporous,0.37701862284175935,1.0,0.0,2.838110190246566,399
GUXSOI,OC(=O)c1ccc(cn1)C(=O)O,Er,3.59105,2.02294,3.57092,nonporous,0.8660428986242437,0.3033707865168539,0.017582233032811357,23.529345271238224,365
GUXSUO,OC(=O)c1ccc(cn1)C(=O)O,Pr,3.10413,2.10634,2.56923,nonporous,0.8143595333063008,0.11764705882352941,0.010607397157363653,10.309858368455618,96
GUXTID,OC(=O)[C@@H]1C[C@H](C(=O)O)[C@H](C[C@@H]1C(=O)O)C(=O)O,Mn,2.04575,1.01686,2.03714,nonporous,0.3986552907232465,1.0,0.0,1.831391593398449,265
GUZVUU,OC(=O)c1[nH]c(nc1C(=O)O)C(F)(F)F,Mn,6.72343,5.80386,6.72343,medium pore,0.5897695306026478,0.006263048016701461,0.0041753653444676405,2.4169844433476744,225
HABQUY,OC(=O)c1cc(C#Cc2ccc(cc2)C#Cc2cc(C#Cc3ccc(cc3)C#Cc3cc(cc(c3)C(=O)O)C(=O)O)cc(c2)C#Cc2ccc(cc2)C#Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cu,25.73803,12.08789,18.7758,large pore,0.19930020139096727,0.16335540838852097,0.00014544292862771476,129.28957751191126,1
HABZEQ,OC(=O)c1cc(ccc1C(=O)O)C(=O)O,Co,3.99415,2.28779,3.89409,nonporous,0.341692479594776,0.2046783625730994,0.0043534857835838435,118.67842117039024,55
HACPOR,NCCN,Cd,2.0984,1.01528,2.09812,nonporous,0.397609680273618,1.0,0.0,2.652994041834615,491
HACPOR01,NCCN,Cd,2.11286,1.12684,2.10385,nonporous,0.40000000000000147,1.0,0.0,2.653718795943502,491
HACVAI,OC(=O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)O,Na,1.43476,0.8203,1.43042,nonporous,0.4,1.0,0.0,1.9219200425751384,492
HADLOQ,n1[nH]cc(c1)c1ccc(cc1)c1c[nH]nc1,Co,10.01279,9.5867,10.01279,large pore,0.6588328803706485,0.9375,0.0,13.950870687181608,59
HADMIL,Cc1cc(c(cc1c1c[nH]nc1)C)c1c[nH]nc1,Co,4.23242,3.58092,4.23242,small pore,0.6585960581807104,0.9375,0.0,12.668575518834047,59
HADMOR,Fc1cc(c(cc1c1c[nH]nc1)F)c1c[nH]nc1,Co,2.96162,1.66735,2.95715,nonporous,1.0,0.9375,0.0,12.962533570727382,59
HAFVOB,OC(=O)c1ccc(cc1)P(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ca,5.2075,3.92346,5.20636,small pore,0.5069270391169972,0.4491525423728814,0.00244700354279614,44.45734483513952,66
HAFVUH,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Mg,7.25835,7.14144,7.25835,medium pore,0.2599625442388711,0.33628318584070793,0.004604388676672811,32.36895702327019,226
HAHPIQ,c1ccc(cc1)c1[nH]nc(n1)c1ccccc1,Ag,9.53782,8.62412,9.53782,large pore,0.35607428898629223,1.0,0.0,1.9943485012873858,493
HAJPEQ,n1ccc(cc1)c1ccc(cc1)[C@]12C[C@]3(C[C@@](C2)(C[C@@](C1)(C3)c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1,Cu,6.11968,3.57208,6.10997,small pore,0.27098602098299096,0.12217194570135748,0.018017276840806246,22.90647606644781,56
HAJTEU,OC=O,Tb,3.46252,2.11426,3.43905,nonporous,0.4,1.0,0.0,2.999341788798314,494
HAJVUM02,OC=O,Tm,3.49668,2.08022,3.41691,nonporous,0.4,1.0,0.0,4.999536592020017,496
HAJXIC,OC=O,Y,3.47697,2.09437,3.47697,nonporous,0.39853391089873186,1.0,0.0,10.99452426822031,499
HAJXOI,OC=O,Y,3.51105,2.10741,3.41448,nonporous,0.4,1.0,0.0,10.994585786470342,499
HAJYAV,OC(=O)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)C(=O)O,Co,4.46648,2.08384,4.46184,nonporous,0.32416201252359134,0.20760233918128654,0.002110697281956415,119.56357514202004,55
HAKXEX,OP(=O)(Cc1ccc(cc1)CP(=O)(O)O)O,Ga,1.77691,1.31895,1.77691,nonporous,0.0,1.0,0.0,0.9997683634696308,500
HAKXEX01,OP(=O)(Cc1ccc(cc1)CP(=O)(O)O)O,Ga,2.02945,1.34173,1.98225,nonporous,0.0,1.0,0.0,0.9997683634696308,500
HAKYOH,OC(=O)C(=O)O,Pb,2.78749,1.77026,2.78396,nonporous,0.4,1.0,0.0,1.9999127227613573,501
HALTUM,OC(=O)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)C(=O)O,Ni,4.27809,2.05675,4.27809,nonporous,0.37324283253558127,0.24479166666666666,0.009274112330872901,39.393800133378505,60
HALVEY,OC(=O)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)C(=O)O,Co,4.09085,2.71301,4.09085,small pore,0.35120102651916674,0.2222222222222222,0.002742876042870835,127.71044383637543,55
HANWAW,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(c2cc(cc(c2)C(=O)O)C(=O)O)c(cc1c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,7.53074,4.96034,7.23919,medium pore,0.37532475206723775,0.3090507726269316,0.0008342547846333333,239.29114701706027,1
HAPGIR,OC(=O)c1ccc2c(c1)[nH]nn2,Mn,6.03231,4.20825,6.01295,medium pore,0.6928743423343369,0.10229645093945719,0.0020833151352626185,39.60185652924707,225
HAPZUW,[O-][n+]1ccc(cc1)c1ccc(cc1)C(=O)O,Pb,8.35046,7.73155,8.14998,medium pore,0.7362312847736807,0.19745222929936307,0.00018615474433738717,26.779731847019985,127
HASNIB,OC(=O)C(=O)O,Eu,5.43046,4.38784,5.29436,medium pore,0.6666666666666667,0.9,0.0,8.807497100395896,123
HASNUN,OC(=O)C(=O)O,Eu,5.5627,4.54317,5.5627,medium pore,0.6666610910498026,0.9,0.0,8.807387006612815,123
HASSIF,COc1cc(C(=O)O)c(cc1C(=O)O)OC,Eu,4.86327,1.56012,4.85102,nonporous,0.4971662068864399,0.032388663967611336,0.0007578614924019531,6.686279308149042,12
HAWBUE,OC(=O)/C=C/c1ccncc1,Zn,3.17981,2.3987,3.16503,nonporous,0.40595123882560324,0.018633540372670808,0.0016356936781633951,17.971850765270204,3
HAWDIU,Oc1cc(cc(c1)C(=O)O)C(=O)O,La,2.01911,0.7054,1.99497,nonporous,0.3879312762816802,0.22580645161290322,0.028097830156018744,29.15810427390104,32
HAWVAE,OC(=O)c1ccc(s1)C(=O)O,Gd,5.43472,3.75459,5.43472,small pore,0.36058287637063136,1.0,0.0,3.986713262862066,404
HAWVEI,OC(=O)c1ccc(s1)C(=O)O,Nd,5.44774,3.7649,5.44192,small pore,0.4,1.0,0.0,4.989263965297694,212
HAWVIM,OC(=O)c1ccc(s1)C(=O)O,Eu,5.41474,3.72498,5.39995,small pore,0.2602974667884155,1.0,0.0,5.983647554975044,403
HAWVOQ,N#CNC#N,Co,1.85235,1.04787,1.85103,nonporous,0.3937301710797556,1.0,0.0,14.993280132066147,82
HAWVOQ02,N#CNC#N,Co,1.80854,1.05747,1.80628,nonporous,0.39991136174351144,1.0,0.0,14.99378173803843,82
HAWVUY,OC(=O)c1ccc(s1)C(=O)O,Tb,5.4288,3.7248,5.42521,small pore,0.4,1.0,0.0,3.985008570766743,211
HAWWAF,OC(=O)c1ccc(s1)C(=O)O,Dy,5.36818,3.69998,5.3038,small pore,0.19337037899915688,1.0,0.0,4.9813077761013576,210
HAWZEM,OC(=O)c1ccncc1,Cu,4.88188,3.71577,4.8726,small pore,0.3333827582607928,0.271523178807947,0.0024473908589285336,208.18733586606436,1
HAXYIQ,OC(=O)c1ccc(cn1)C(=O)O,Nd,3.03655,2.0128,3.03117,nonporous,0.7987594024079818,0.13953488372093023,0.010035524258410497,15.362536345032575,18
HAYXIR,OC(=O)c1ccc(cc1)c1cncc(c1)C(=O)O,Cu,1.87942,0.89014,1.85951,nonporous,0.20922251397958874,0.17218543046357615,0.0013684532922157576,130.75753993328445,1
HAZBOA,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Sm,2.01768,0.78982,1.87794,nonporous,0.5036353880647277,0.06666666666666667,0.01491816997461411,5.192063511664867,16
HAZGOF04,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.89421,2.95242,3.77894,small pore,0.7034919300263194,0.9787234042553191,0.0002422800757675873,45.149223282620575,7
HAZGOF06,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.90193,2.96629,3.78966,small pore,0.7034919876950713,0.9787234042553191,0.0002422800757675873,45.14922955757943,7
HAZGOF07,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.87904,2.96333,3.748,small pore,0.7034917684212492,0.9787234042553191,0.0002422800757675873,45.14920569831135,7
HAZGOF11,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.98016,2.99186,3.80447,small pore,0.7034902926691224,0.9787234042553191,0.0002422800757675873,45.14904512116045,7
HAZGOF12,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.97613,3.01194,3.79064,small pore,0.7034896395368693,0.9787234042553191,0.0002422800757675873,45.14897405359125,7
HAZGOF16,OC(=O)c1ccc(cc1)C(=O)O,Sc,4.00479,3.04304,3.82167,small pore,0.7034896639873445,0.9787234042553191,0.0002422800757675873,45.148976714056765,7
HAZNED,OC(=O)c1cc(Br)cnc1,Cd,4.86872,2.92818,4.86246,small pore,0.40481635906457625,0.07654320987654321,0.0006186554817382952,51.805472649605385,69
HAZNIH,OC(=O)c1cc(Br)cnc1,Cd,4.8647,2.92988,4.8647,small pore,0.2523246794663924,0.07654320987654321,0.0006186554817382952,51.80552326960485,69
HAZNON,OC(=O)c1cc(Br)cnc1,Cd,4.92321,2.61042,4.91733,small pore,0.29481316514834194,0.07654320987654321,0.0006186554817382952,51.776356442989645,69
HAZPAB,OC(=O)c1cc(Br)cnc1,Cd,4.45883,1.77059,4.39162,nonporous,0.2554264673099623,0.06790123456790123,0.0005093961272350718,46.042627158118435,69
HAZPIJ,OC(=O)c1cc(Br)cnc1,Cd,2.2088,1.04395,2.2088,nonporous,0.8759101569783367,0.07654320987654321,0.0006186554817382952,51.72928729527432,69
HAZVUC,OC(=O)c1ccc(cc1)S(=O)(=O)C,K,1.90015,1.06255,1.63064,nonporous,0.2868438047649432,0.2272727272727273,0.0,8.299701021368481,505
HAZYUE,OC(=O)CN(c1ccc(cc1)C(=O)O)CC(=O)O,Zn,1.7495,1.04359,1.7495,nonporous,0.33027519831703467,0.14374445430346053,3.77977538048055e-06,137.65473318699864,3
HEBJEF,OC(=O)c1ccc(cc1)COc1cc(cc(c1)C(=O)O)C(=O)O,Mn,4.94066,1.97128,4.93824,nonporous,0.3687169090497312,0.18580375782881,0.0020216442640885236,74.42927970147915,225
HEBKAC,CC(C[C@@H](C(=O)O)NCc1ccncc1)C,Cd,3.48791,2.24591,3.47994,nonporous,0.4,1.0,0.0,8.511839526505689,356
HEBLAC,OC(=O)Cc1ccncc1,Ag,1.73533,1.00801,1.73238,nonporous,0.23734503871137855,0.035398230088495575,0.16566522370742695,6.5724061589321465,73
HEBLOR,OC(=O)c1cccc(c1)C(=O)O,U,2.02353,0.8172,2.02353,nonporous,0.7463473192978605,0.273972602739726,0.028379092623047424,17.28435609711036,451
HEBNAF,OC(=O)c1ccc(cc1)n1ncnc1,Zn,2.55762,1.6311,2.50856,nonporous,0.7030539685096783,0.1002661934338953,1.6975777413635765e-06,93.84704462118775,3
HEFSUJ,OP(=O)(Cc1cc(cc(c1)CP(=O)(O)O)CP(=O)(O)O)O,U,6.02956,5.0786,5.99748,medium pore,0.0,1.0,0.0,1.9981516212067518,507
HEHROE,OC(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,11.75772,9.85838,11.75772,large pore,0.4424749707912488,0.3576158940397351,0.0036775994708773702,275.88233544932086,1
