Threshold,Method,Model,Num_Edges_Mean,Num_Edges_Std,Num_Nodes_Mean,Num_Nodes_Std,Modularity_Mean,Modularity_Std,Num_Communities_Mean,Num_Communities_Std,Avg_Community_Size_Mean,Avg_Community_Size_Std,Avg_Clustering_Mean,Avg_Clustering_Std,Graph_Density_Mean,Graph_Density_Std,Avg_Degree_Mean,Avg_Degree_Std,Nodes_Removed_Mean,Nodes_Removed_Std,Edges_Removed_Mean,Edges_Removed_Std,Percent_Nodes_Retained_Mean,Percent_Nodes_Retained_Std,Percent_Edges_Retained_Mean,Percent_Edges_Retained_Std,Accuracy_Mean,Accuracy_Std,Cohen_Kappa_Mean,Cohen_Kappa_Std
0.2,pagerank,GAT,230337.25,187.08531921737384,8514.75,40.202611855450385,0.8422001500685226,0.0001445967953799233,882.75,2.753785273643051,9.645723259484994,0.039033721406424235,0.6479402795420832,0.003968596433155513,0.006355108015375074,5.9700722956527917e-05,54.10400679662162,0.25544457395502135,4046.25,40.202611855450385,184312.75,187.08531921737384,0.6778719847145928,0.0032005900688997792,0.5554980103701916,0.00045118851855148896,0.7292938099389713,0.012921670488471775,0.5376909217145298,0.027657039629459344
0.2,pagerank,GCN,230337.25,187.08531921737384,8514.75,40.202611855450385,0.8422001500685226,0.0001445967953799233,882.75,2.753785273643051,9.645723259484994,0.039033721406424235,0.6479402795420832,0.003968596433155513,0.006355108015375074,5.9700722956527917e-05,54.10400679662162,0.25544457395502135,4046.25,40.202611855450385,184312.75,187.08531921737384,0.6778719847145928,0.0032005900688997792,0.5554980103701916,0.00045118851855148896,0.7425893635571055,0.01002615518744552,0.5598371591899632,0.019687816159888547
0.2,pagerank,GraphSAGE,230337.25,187.08531921737384,8514.75,40.202611855450385,0.8422001500685226,0.0001445967953799233,882.75,2.753785273643051,9.645723259484994,0.039033721406424235,0.6479402795420832,0.003968596433155513,0.006355108015375074,5.9700722956527917e-05,54.10400679662162,0.25544457395502135,4046.25,40.202611855450385,184312.75,187.08531921737384,0.6778719847145928,0.0032005900688997792,0.5554980103701916,0.00045118851855148896,0.7131647776809067,0.006446112471031322,0.48697525948137654,0.014139937424283912
0.2,stratified,GAT,203218.0,98.3192080250175,8697.75,89.12304228798895,0.841333655392861,0.00019895298043937543,899.5,6.244997998398398,9.669683883295034,0.09506650786602326,0.589678345705221,0.005192656091635073,0.005374401383756801,0.00010941327799756345,46.732514126596804,0.47514910826028106,3863.25,89.12304228798895,211432.0,98.3192080250175,0.6924408884642942,0.007095218715706488,0.4900952610635475,0.00023711372971186573,0.7273321708805579,0.010275755424723735,0.5312441343473825,0.01886079096822754
0.2,stratified,GCN,203218.0,98.3192080250175,8697.75,89.12304228798895,0.841333655392861,0.00019895298043937543,899.5,6.244997998398398,9.669683883295034,0.09506650786602326,0.589678345705221,0.005192656091635073,0.005374401383756801,0.00010941327799756345,46.732514126596804,0.47514910826028106,3863.25,89.12304228798895,211432.0,98.3192080250175,0.6924408884642942,0.007095218715706488,0.4900952610635475,0.00023711372971186573,0.7358326068003487,0.010192198731037577,0.5467131744581237,0.018346266992465825
0.2,stratified,GraphSAGE,203218.0,98.3192080250175,8697.75,89.12304228798895,0.841333655392861,0.00019895298043937543,899.5,6.244997998398398,9.669683883295034,0.09506650786602326,0.589678345705221,0.005192656091635073,0.005374401383756801,0.00010941327799756345,46.732514126596804,0.47514910826028106,3863.25,89.12304228798895,211432.0,98.3192080250175,0.6924408884642942,0.007095218715706488,0.4900952610635475,0.00023711372971186573,0.7216652136006975,0.0041736142447966,0.5158229344859439,0.019858411746639024
0.3,blackhole,GAT,98599.5,477.78551673318856,7724.5,23.057898140695016,0.8561482543534997,0.0008143865536082032,1001.75,4.5,7.7111638794270565,0.050834933263981995,0.36923722221971045,0.0023226861617354905,0.0033053732042574806,9.102800814402547e-06,25.528955046273648,0.06544019609717472,4836.5,23.057898140695016,316050.5,477.78551673318856,0.6149590000796115,0.0018356737632907582,0.23778970215844686,0.001152262189155167,0.8047079337401918,0.004775262053227271,0.6719459127297014,0.005814900013553057
0.3,blackhole,GCN,98599.5,477.78551673318856,7724.5,23.057898140695016,0.8561482543534997,0.0008143865536082032,1001.75,4.5,7.7111638794270565,0.050834933263981995,0.36923722221971045,0.0023226861617354905,0.0033053732042574806,9.102800814402547e-06,25.528955046273648,0.06544019609717472,4836.5,23.057898140695016,316050.5,477.78551673318856,0.6149590000796115,0.0018356737632907582,0.23778970215844686,0.001152262189155167,0.783129904097646,0.009975485727599449,0.6271022017857857,0.015421357054347305
0.3,blackhole,GraphSAGE,98599.5,477.78551673318856,7724.5,23.057898140695016,0.8561482543534997,0.0008143865536082032,1001.75,4.5,7.7111638794270565,0.050834933263981995,0.36923722221971045,0.0023226861617354905,0.0033053732042574806,9.102800814402547e-06,25.528955046273648,0.06544019609717472,4836.5,23.057898140695016,316050.5,477.78551673318856,0.6149590000796115,0.0018356737632907582,0.23778970215844686,0.001152262189155167,0.7983870967741935,0.01301690850564436,0.6571228512911311,0.020199214304257595
0.3,kcenter,GAT,145128.0,0.0,7210.0,0.0,0.8548713634529462,0.0,984.0,0.0,7.3272357723577235,0.0,0.7393621414432524,0.0,0.0055843279580598225,0.0,40.25742024965326,0.0,5351.0,0.0,269522.0,0.0,0.5739988854390574,0.0,0.35000120583624744,0.0,0.7212292938099389,0.014543005507944443,0.528130908645511,0.016508163814367444
0.3,kcenter,GCN,145128.0,0.0,7210.0,0.0,0.8548713634529462,0.0,984.0,0.0,7.3272357723577235,0.0,0.7393621414432524,0.0,0.0055843279580598225,0.0,40.25742024965326,0.0,5351.0,0.0,269522.0,0.0,0.5739988854390574,0.0,0.35000120583624744,0.0,0.7234088927637314,0.004050380663983254,0.522034360819682,0.005471001104255954
0.3,kcenter,GraphSAGE,145128.0,0.0,7210.0,0.0,0.8548713634529462,0.0,984.0,0.0,7.3272357723577235,0.0,0.7393621414432524,0.0,0.0055843279580598225,0.0,40.25742024965326,0.0,5351.0,0.0,269522.0,0.0,0.5739988854390574,0.0,0.35000120583624744,0.0,0.7404097646033131,0.004741984560325692,0.5499215818020617,0.009223260888724648
0.3,pagerank,GAT,194919.25,60.389706628420264,7360.5,38.28402625987328,0.8429787600776574,0.00014215521070344813,891.5,1.2909944487358056,8.256284221259854,0.033781864514407685,0.6596163624623439,0.0036087549336990543,0.0071970569387053,7.360026823469975e-05,52.9646280616867,0.26662074910851785,5200.5,38.28402625987328,219730.75,60.389706628420264,0.5859804155720085,0.0030478485996236738,0.470081393946702,0.0001456401944493454,0.719485614646905,0.010324951423127338,0.5216470824497428,0.021924746129025553
