Threshold,Method,Model,Num_Edges_Mean,Num_Edges_Std,Num_Nodes_Mean,Num_Nodes_Std,Modularity_Mean,Modularity_Std,Num_Communities_Mean,Num_Communities_Std,Avg_Community_Size_Mean,Avg_Community_Size_Std,Avg_Clustering_Mean,Avg_Clustering_Std,Graph_Density_Mean,Graph_Density_Std,Avg_Degree_Mean,Avg_Degree_Std,Nodes_Removed_Mean,Nodes_Removed_Std,Edges_Removed_Mean,Edges_Removed_Std,Percent_Nodes_Retained_Mean,Percent_Nodes_Retained_Std,Percent_Edges_Retained_Mean,Percent_Edges_Retained_Std,MAE_Mean,MAE_Std,RMSE_Mean,RMSE_Std,R2_Mean,R2_Std
0.1,stratified,GAT,229867.5,166.5342807552447,9784.5,124.84790747145104,0.8435457909249464,0.00027441044964471035,902.5,5.686240703077327,10.84135783657169,0.09433757761552902,0.5859748078703565,0.006433834118894208,0.004804275487614057,0.00011908262900510086,46.991479721441834,0.5675830539108428,2776.5,124.84790747145104,184782.5,166.5342807552447,0.7789586816336279,0.009939328673787967,0.5543651272157241,0.0004016261443512792,1.0912539663983618,0.046777720220896706,1.6746187501557348,0.030391125223832322,0.4862281052208294,0.01852413219546555
0.1,stratified,GCN,229867.5,166.5342807552447,9784.5,124.84790747145104,0.8435457909249464,0.00027441044964471035,902.5,5.686240703077327,10.84135783657169,0.09433757761552902,0.5859748078703565,0.006433834118894208,0.004804275487614057,0.00011908262900510086,46.991479721441834,0.5675830539108428,2776.5,124.84790747145104,184782.5,166.5342807552447,0.7789586816336279,0.009939328673787967,0.5543651272157241,0.0004016261443512792,1.1718894806239875,0.06735580720956813,1.89556107155466,0.07557841230097401,0.3410928228500123,0.052811238412681843
0.1,stratified,GraphSAGE,229867.5,166.5342807552447,9784.5,124.84790747145104,0.8435457909249464,0.00027441044964471035,902.5,5.686240703077327,10.84135783657169,0.09433757761552902,0.5859748078703565,0.006433834118894208,0.004804275487614057,0.00011908262900510086,46.991479721441834,0.5675830539108428,2776.5,124.84790747145104,184782.5,166.5342807552447,0.7789586816336279,0.009939328673787967,0.5543651272157241,0.0004016261443512792,1.1887800176981138,0.199019447203451,1.8260113019022919,0.32023758109279665,0.3751980804864584,0.21550237485440416
0.2,blackhole,GAT,133772.25,496.9214391296341,8977.75,26.094379982415113,0.8517607252388346,0.0004875066472251916,996.0,9.899494936611665,9.014619761441054,0.11087355510791913,0.3830365575751689,0.003297648396093988,0.003319795881961742,1.0027104074668738e-05,29.800814937732305,0.05159236123879512,3583.25,26.094379982415113,280877.75,496.9214391296341,0.7147321073162964,0.00207741262498331,0.3226148559025684,0.0011984117668627533,0.8451835777660882,0.04543208840770251,1.354611115707816,0.0274702224424691,0.663802578049433,0.01359854760261529
0.2,blackhole,GCN,133772.25,496.9214391296341,8977.75,26.094379982415113,0.8517607252388346,0.0004875066472251916,996.0,9.899494936611665,9.014619761441054,0.11087355510791913,0.3830365575751689,0.003297648396093988,0.003319795881961742,1.0027104074668738e-05,29.800814937732305,0.05159236123879512,3583.25,26.094379982415113,280877.75,496.9214391296341,0.7147321073162964,0.00207741262498331,0.3226148559025684,0.0011984117668627533,1.1640955703357379,0.1056955266882101,1.7690398068216426,0.17903497402136606,0.42239652591439325,0.1161523213259669
0.2,blackhole,GraphSAGE,133772.25,496.9214391296341,8977.75,26.094379982415113,0.8517607252388346,0.0004875066472251916,996.0,9.899494936611665,9.014619761441054,0.11087355510791913,0.3830365575751689,0.003297648396093988,0.003319795881961742,1.0027104074668738e-05,29.800814937732305,0.05159236123879512,3583.25,26.094379982415113,280877.75,496.9214391296341,0.7147321073162964,0.00207741262498331,0.3226148559025684,0.0011984117668627533,1.0466165514606025,0.39259157095652275,1.6186011844542516,0.6004502221380299,0.47061653963505623,0.3562962524815396
0.2,kcenter,GAT,165860.0,0.0,8264.0,0.0,0.8609703015176727,0.0,1045.0,0.0,7.908133971291866,0.0,0.7527445630543451,0.0,0.004857844349582499,0.0,40.14036786060019,0.0,4297.0,0.0,248790.0,0.0,0.6579094021176658,0.0,0.4,0.0,1.0766583227592261,0.032737881549969025,1.6434585111807438,0.027497513949905163,0.5051884329360188,0.016677066955119658
0.2,kcenter,GCN,165860.0,0.0,8264.0,0.0,0.8609703015176727,0.0,1045.0,0.0,7.908133971291866,0.0,0.7527445630543451,0.0,0.004857844349582499,0.0,40.14036786060019,0.0,4297.0,0.0,248790.0,0.0,0.6579094021176658,0.0,0.4,0.0,1.0162955800391273,0.014599883799551263,1.6675716582851017,0.014739774646079864,0.49063906008622626,0.008964253432241831
0.2,kcenter,GraphSAGE,165860.0,0.0,8264.0,0.0,0.8609703015176727,0.0,1045.0,0.0,7.908133971291866,0.0,0.7527445630543451,0.0,0.004857844349582499,0.0,40.14036786060019,0.0,4297.0,0.0,248790.0,0.0,0.6579094021176658,0.0,0.4,0.0,1.3071228378852657,0.04330166698361992,2.0403128963688926,0.050586174287354034,0.2371750187561205,0.03799768433141718
0.2,pagerank,GAT,227137.5,125.67816039392046,8501.0,31.801467471381464,0.8466468885264534,0.0001810533206086674,881.5,1.2909944487358056,9.643812518004971,0.04127440297346024,0.6591001235910667,0.0009577328745742842,0.0062870029345158075,4.741513853552119e-05,53.43839733673799,0.20411134471831033,4060.0,31.801467471381464,187512.5,125.67816039392046,0.6767773266459677,0.002531762397212145,0.5477812613047148,0.0003030945626285504,1.1457690335838604,0.014214209376861015,1.7200904065690068,0.009021870995211591,0.4580706305599256,0.005684649729900651
0.2,pagerank,GCN,227137.5,125.67816039392046,8501.0,31.801467471381464,0.8466468885264534,0.0001810533206086674,881.5,1.2909944487358056,9.643812518004971,0.04127440297346024,0.6591001235910667,0.0009577328745742842,0.0062870029345158075,4.741513853552119e-05,53.43839733673799,0.20411134471831033,4060.0,31.801467471381464,187512.5,125.67816039392046,0.6767773266459677,0.002531762397212145,0.5477812613047148,0.0003030945626285504,1.072738294574938,0.0770115307463893,1.7808074110601222,0.11975948683144154,0.4171783263611747,0.07886930679992728
