refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,category,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
BEPMAM,C[C@@H](C(=O)O)NCc1ccncc1,Zn,9.64975,9.56872,9.6441,large pore,0.5603356142154653,0.17123287671232876,0.017420878601795,23.35687009536915,128
BEPMEQ,C[C@@H](C(=O)O)NCc1ccncc1,Zn,10.20776,10.09526,10.20776,large pore,0.5603396746913973,0.17123287671232876,0.017420878601795,23.357152321565316,128
BEPMIU,C[C@@H](C(=O)O)NCc1ccncc1,Zn,10.03669,9.94015,10.03669,large pore,0.5603377420682096,0.17123287671232876,0.017420878601795,23.35701799325011,128
BEPMOB,OC(=O)c1c([nH]nc1C(F)(F)F)C(F)(F)F,Cu,4.99288,3.37586,4.99288,small pore,0.0,1.0,0.0,0.8045536219632601,121
BEPNER,CC([C@@H](C(=O)O)NCc1ccncc1)C,Zn,3.72227,2.61847,3.71687,small pore,0.4994981759658046,0.15753424657534246,0.0,21.624451049024337,128
BEPNIV,C[C@@H](C(=O)O)NCc1ccncc1,Zn,8.14408,8.04135,8.14086,large pore,0.5603414905865021,0.17123287671232876,0.017420878601795,23.357278536614153,128
BEPNOB,C[C@@H](C(=O)O)NCc1ccncc1,Zn,9.65894,9.55127,9.65894,large pore,0.5603398296568418,0.17123287671232876,0.017420878601795,23.357163092546028,128
BEPNOC,OC(=O)c1ccc(c(c1)S(O)(O)O)C(=O)O,Sr,2.05056,1.05933,1.7048,nonporous,0.1947590449394381,0.22058823529411764,0.006791508217492822,12.309828530734965,122
BEPNUH,C[C@@H](C(=O)O)NCc1ccncc1,Zn,10.31257,10.20612,10.31257,large pore,0.5603387222608297,0.17123287671232876,0.017420878601795,23.35708612221807,128
BEPPAP,C[C@@H](C(=O)O)NCc1ccncc1,Zn,9.89385,9.77943,9.89385,large pore,0.5603404022691235,0.17123287671232876,0.017420878601795,23.357202892359858,128
BEPPIX,CC([C@@H](C(=O)O)NCc1ccncc1)C,Zn,7.71852,7.60093,7.71852,medium pore,0.500226054624976,0.15753424657534246,0.0,21.675042760116984,128
BEPPIY,OC(=O)C(=O)O,Eu,1.31365,0.76927,1.31365,nonporous,0.666105863403549,0.9,0.0,8.796423715278902,123
BEPPOD,CC([C@@H](C(=O)O)NCc1ccncc1)C,Zn,9.61884,9.49812,9.61884,large pore,0.5002243151527629,0.15753424657534246,0.0,21.674921856894237,128
BEPREV,OC(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)O)c1ccncc1,Ni,6.75291,5.1596,6.75291,medium pore,0.4237102136409817,0.28125,0.0025722178401277143,47.72888547475067,60
BEPREV01,OC(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)O)c1ccncc1,Ni,6.64131,5.02795,6.63602,medium pore,0.4237229805498236,0.28125,0.0025722178401277143,47.73135149638296,60
BEPREV02,OC(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)O)c1ccncc1,Ni,7.19353,5.44556,7.19353,medium pore,0.4317136936318594,0.2864583333333333,0.0028068995267822735,48.53142669137103,60
BEPREV03,OC(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)O)c1ccncc1,Ni,6.75113,5.16875,6.75113,medium pore,0.4237071923311665,0.28125,0.0025722178401277143,47.72830188670642,60
BEPRIZ,OC(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)O,Co,10.2124,6.03141,9.83414,medium pore,0.38141973442800736,0.25,0.0014392166909845522,144.5287038114674,55
BEPROF,OC(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)O)c1ccncc1,Ni,8.01232,5.95524,8.01232,medium pore,0.24829434341752143,0.2864583333333333,0.0028068995267822735,48.53609865445353,60
BEPYIG,OC(=O)c1cc(OCc2ccc(cc2)C(=O)O)cc(c1)OCc1ccc(cc1)C(=O)O,Cu,7.55271,7.20236,7.55271,medium pore,0.05921320937964101,0.04966887417218543,0.0003147076973987338,37.762198782915135,1
BEQHUD,O=Cc1cc(ccc1c1ccncc1)C(=O)O,Zn,6.96122,6.40077,6.96122,medium pore,0.42578146900933056,0.031943212067435674,1.4369689413085555e-05,29.380985136211986,3
BEQJAL,O=Cc1cc(ccc1c1ccncc1)C(=O)O,Ni,6.73736,6.27967,6.73736,medium pore,0.2738776550340324,0.19270833333333331,0.0004865630733502138,30.560366765870896,60
BEQJOZ,OC(=O)c1cc(cc(c1)C(=O)O)[C@H]1NN[C@@H](N1)c1cc(cc(c1)C(=O)O)C(=O)O,Ho,6.38637,4.91968,6.38637,medium pore,0.43444760759856244,0.06666666666666667,0.0,2.5653923569067962,708
BEQPEU,OC(=O)c1cc(nc(n1)c1ccncc1)C(=O)O,Mn,1.98718,0.84926,1.98483,nonporous,0.4332138622822474,0.07515657620041753,0.001870729673134657,29.866634967462556,225
BERQAS,OC(=O)c1ccc(c(c1N(=O)=O)N(=O)=O)C(=O)O,Cd,5.34212,3.38013,5.33439,small pore,0.7032846381324513,0.018518518518518517,8.766811398100069e-05,12.224013360149957,69
BERQEW,OC(=O)c1ccc(c(c1Br)Br)C(=O)O,Cd,5.33842,4.09504,4.49101,medium pore,0.3754697903470795,0.02962962962962963,2.7092759591274548e-05,19.73465556155189,69
BERQIA,OC(=O)c1ccc(c(c1)N)C(=O)O,Cd,6.84989,3.93037,6.84501,small pore,0.23735789804677504,0.15308641975308643,0.0018421650552487353,102.350429389922,69
BERROH,CCC(=O)Nc1nnn[nH]1,Mn,2.34177,1.32705,2.07896,nonporous,0.0,1.0,0.0,1.6540845135564894,124
BERRUN,CCC(=O)Nc1nnn[nH]1,Cd,2.37749,1.4077,2.17158,nonporous,0.036099420101440585,0.007407407407407408,0.0,4.993575841024737,69
BERSOI,CC(=O)Nc1nnn[nH]1,Cd,2.40462,1.47968,2.40127,nonporous,0.0265121992945468,0.008641975308641974,0.0014770874623553558,5.8977231799923295,69
BESKUI,OC(=O)c1ccc(cc1)C(=O)O,Zr,8.98379,3.85594,8.98377,small pore,0.753535458330262,0.9438202247191011,0.009973927433462221,148.31961544314134,143
BETDEL,OC(=O)c1ccc(cc1)/C=N/c1cc(cc(c1)C(=O)O)C(=O)O,Dy,5.3727,3.95661,5.3727,small pore,0.4705086294046295,0.1415929203539823,0.0,13.208706511915805,181
BETDIP,OC(=O)c1ccc(cc1)CNc1cc(cc(c1)C(=O)O)C(=O)O,Tb,4.66737,3.57463,4.66737,small pore,0.20402149535037026,0.1979695431472081,0.0009536796666242404,32.29111556836912,22
BETDOV,OC(=O)c1ccc(cc1)/C=N/c1cc(cc(c1)C(=O)O)C(=O)O,Gd,4.60416,2.59041,4.10846,small pore,0.32773043922519884,0.12578616352201258,1.5295727221529308e-05,16.55534778994303,195
BETDUB,OC(=O)c1ccc(cc1)/C=N/c1cc(cc(c1)C(=O)O)C(=O)O,Eu,4.39143,3.35894,4.39143,small pore,0.08688380501483123,0.13765182186234817,1.4245087723100126e-05,28.32472773665297,12
BETFAJ,OC(=O)c1ccc(cc1)/C=N/c1cc(cc(c1)C(=O)O)C(=O)O,Sm,4.50694,2.38526,4.46132,nonporous,0.4890295975037929,0.11111111111111112,0.0,8.266466900538466,16
BETFEN,OC(=O)c1ccc(cc1)CNc1cc(cc(c1)C(=O)O)C(=O)O,Pr,4.5481,2.53991,4.22758,small pore,0.3139716842757375,0.06862745098039216,0.0,5.771193285612354,96
BETFIR,OC(=O)c1ccc(cc1)CNc1cc(cc(c1)C(=O)O)C(=O)O,Ce,4.58534,3.35441,4.58534,small pore,0.37509304834821966,0.1744186046511628,0.0004629866257773235,12.35042336209717,17
BETFOX,OC(=O)c1ccc(cc1)/C=N/c1cc(cc(c1)C(=O)O)C(=O)O,Ce,4.86683,3.12928,4.86683,small pore,0.15070458664381664,0.1744186046511628,0.0001797636264321097,12.545060704596676,17
BETFUD,OC(=O)c1ccc(cc1)/C=N/c1cc(cc(c1)C(=O)O)C(=O)O,Ce,4.64059,2.58163,4.50346,small pore,0.1374362782268579,0.16279069767441862,3.651659361042604e-05,11.747917069940579,17
BETGAK,OC(=O)c1ccc(cc1)/C=N/c1cc(cc(c1)C(=O)O)C(=O)O,La,4.62294,2.6403,4.61505,small pore,0.10310650586764601,0.07096774193548387,3.491132523390588e-06,9.092686933537811,32
BETHIT,n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1,Cd,16.17666,6.23626,16.17666,medium pore,0.09746089747961798,0.03209876543209877,0.00036684409230279997,22.03316030616133,69
BETJUI,OC(=O)c1cc(cc(c1)c1cccnc1)C(=O)O,Pb,2.12557,0.90981,2.11773,nonporous,0.15421992200577073,0.1337579617834395,0.001928131870881606,17.38824574342486,127
BETRUQ,OC(=O)c1cc(cc(c1)c1cccnc1)C(=O)O,Mn,2.09444,0.99104,2.07911,nonporous,0.21177577899589378,0.18162839248434237,0.0016506697445388108,72.9452574727326,225
BETXIK,OC(=O)c1cc(Cl)c(cc1C(=O)O)Cl,Na,1.50426,0.88771,1.50426,nonporous,0.3706058696690737,0.08695652173913043,0.0,1.6294050328350744,114
BETZOR,OC(=O)c1cccc(c1)P(=O)(c1cccc(c1)C(=O)O)c1cccc(c1)C(=O)O,Mn,7.74216,4.71887,7.62695,medium pore,0.5255093780390097,0.10647181628392484,0.0003967819933105576,41.77736814922729,225
BEVSUR,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Y,1.88848,1.16807,1.88848,nonporous,0.5340060158554236,0.6666666666666666,0.016408865106688948,21.174552014484185,41
BEWCUD,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)/C/1=C/2\C=CC(=N2)/C(=c/2\cc/c(=C(\C3=N/C(=C(\c4[nH]c1cc4)/c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)/C=C3)/c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)/[nH]2)/c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,10.58965,8.54149,9.65044,large pore,0.7060801952578284,0.05412599822537711,4.709564472944975e-06,50.93569549739553,3
BEWSUU,O=C1c2ccc(cc2C(=O)c2c1cc(cc2)C(=O)O)C(=O)O,Mn,7.16464,5.58032,7.16464,medium pore,0.11194222437345056,0.19415448851774528,0.0002664604265327061,76.94686957017481,225
BEXPAX,Oc1cc(ccc1c1ccc(cc1O)C(=O)O)C(=O)O,Ni,6.17716,5.826,6.17716,medium pore,0.5606338562178356,0.171875,0.0019621818130547437,27.49557454974396,60
BEXQIF,N#CNC#N,Fe,8.04962,5.28644,8.01765,medium pore,0.39846647313479483,1.0,0.0,3.9992402465320698,107
BEXQUR,N#CNC#N,Ni,8.07729,5.36514,8.04983,medium pore,0.3999740368348057,1.0,0.0,7.993995484814719,129
BEXRAY,N#CNC#N,Mn,8.11263,5.64009,8.11263,medium pore,0.3995498392800073,1.0,0.0,14.984718077313877,106
BEXREC,N#CNC#N,Co,8.13134,5.54983,8.13134,medium pore,0.3374871390368071,1.0,0.0,14.988386610758447,82
BEXRIG,N#CNC#N,Ni,8.16514,5.60091,8.16514,medium pore,0.4,1.0,0.0,7.993997246500969,129
BEXRUT,OC(=O)c1cncc(c1)OCc1cc(cc(c1)C(=O)O)C(=O)O,Ni,4.82595,3.03323,4.82595,small pore,0.19038300072124414,0.13541666666666666,0.000519255839639261,21.42251909880105,60
BEXSAA,OC(=O)c1cncc(c1)OCc1cc(cc(c1)C(=O)O)C(=O)O,Mn,4.41168,2.71403,4.39703,small pore,0.24090336862959533,0.10229645093945719,0.0005540735357749298,40.425312577357005,225
BEXSEE,OC(=O)c1cncc(c1)OCc1cc(cc(c1)C(=O)O)C(=O)O,Co,4.85661,3.09545,4.84805,small pore,0.1361354584084232,0.0935672514619883,0.00014047168472737019,52.97292754028071,55
BEXSII,OC(=O)c1cncc(c1)OCc1cc(cc(c1)C(=O)O)C(=O)O,Cu,6.17478,4.3612,6.11873,medium pore,0.1574612931585706,0.1335540838852097,0.000315008276020367,99.06037067937372,1
BEXVAD01,OC(=O)c1cc(OOc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Co,3.85722,3.48014,3.85722,small pore,0.26004567827938474,0.17251461988304093,0.0006627010373239561,100.10632993908291,55
BEXVIL,OC(=O)c1cc(CCc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cd,6.91323,5.50197,6.90907,medium pore,0.08951982858876634,0.14814814814814814,0.0004657371890561694,101.50320506839759,69
BEYKEX,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,U,5.04379,2.77578,4.98571,small pore,0.5189448585719022,0.0958904109589041,0.0,5.822429359960504,451
BEYTEG,[O-][n+]1ccc(cc1)c1nnn[nH]1,Cu,2.15136,1.09153,2.14472,nonporous,0.20787884961598224,0.17647058823529413,1.2478568440507936e-05,32.85019441750773,56
BEZKOI,OC(=O)c1ccc(cc1)Cn1ncnc1,Cd,1.83507,0.96848,1.82939,nonporous,0.0640941882247358,0.027160493827160494,0.002538340030006113,18.061389856364478,69
BEZKOI01,OC(=O)c1ccc(cc1)CN1NC=NC1,Cd,1.87879,1.0168,1.86144,nonporous,0.07185813826862632,0.030864197530864196,0.0027556509261709074,20.654824326577113,69
BEZSEG,OC(=O)CCC(=O)O,Co,1.62221,1.25618,1.62221,nonporous,0.9998558917264666,1.0,0.004202958167152541,21.60620471273474,130
BEZSEG01,OC(=O)CCC(=O)O,Co,1.66658,1.275,1.66658,nonporous,0.5508052127603483,1.0,0.004202958167152541,21.60913009617842,130
BIBQEL,OC(=O)c1cc(cc(c1)n1cncc1)C(=O)O,Cu,4.48906,3.65661,4.45743,small pore,0.15315554794557046,0.1291390728476821,0.00010731941135334988,97.57657048518085,1
BIBQOV,OC(=O)c1cc(ccc1C(=O)O)c1cccc(c1C(=O)O)C(=O)O,Zn,4.4038,3.68784,4.37284,small pore,0.16287996874877236,0.018633540372670808,0.0009120483382575724,17.17143569740061,3
BIBXUH,n1[nH]cc(c1)c1ccc(cc1)c1c[nH]nc1,Ni,14.75748,5.13114,14.74469,medium pore,0.08243525841123919,0.046875,0.007973385689354306,8.010793264966072,60
BICDAU,[nH]1nc2c(n1)ccc(c2)c1ccc2c(c1)[nH]nn2,Zn,11.50132,6.66538,11.50132,medium pore,0.2856311319240175,0.007985803016858918,0.0035460937019799812,7.339869479875602,3
BICPIP,C=CCOc1cc(OCC(=O)O)c2cc1[C@H](c1ccccc1)c1cc(c(cc1OCC#C)OCC(=O)O)[C@@H](c1ccccc1)c1cc([C@H](c3cc([C@@H]2c2ccccc2)c(OCC(=O)O)cc3OCC#C)c2ccccc2)c(cc1OCC(=O)O)OCC=C,Zn,4.9718,1.42326,4.96876,nonporous,0.0,0.3333333333333333,0.0,0.8382496809673632,94
BICPUA,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Yb,12.14124,8.92134,12.14,large pore,0.5459004865307978,0.6136363636363636,0.018062665304893557,23.68909957782911,370
BIDFEB,OC(=O)c1cc(c(cc1C(=O)c1ccccc1)C(=O)O)C(=O)c1ccccc1,Tb,2.96316,1.30183,2.96316,nonporous,0.21204456984666176,0.04568527918781726,0.004387374499929224,7.5165463791699185,22
BIDPOV,OC(=O)c1cc(C#Cc2c3ccccc3c(c3c2cccc3)C#Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cu,11.29157,5.32375,11.29157,medium pore,0.1773852486279558,0.1490066225165563,4.544299614028353e-05,113.40691951520863,1
BIFJUX,OC(=O)c1ccc(cn1)C(=O)O,Er,3.48724,1.58889,3.31139,nonporous,0.2990053410537256,0.29213483146067415,0.01670794685017979,22.725339272278507,365
BIFKAE,OC(=O)c1ccc(cn1)C(=O)O,Er,2.49705,0.81545,2.46607,nonporous,0.35972700460356705,0.2808988764044944,0.016005867605878864,21.874821932834003,365
BIFSOB,OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,U,8.45996,6.10922,8.41252,medium pore,0.18104549725346208,0.1780821917808219,0.0010546979789817568,11.08675279279101,451
BIFSUF,n1ccc(cc1)c1ccncc1,Zn,3.2935,2.07546,3.2935,nonporous,0.5622498909255391,0.15753424657534246,0.07974153949184622,20.34496912183293,128
BIGJEJ,OC(=O)c1ccc(cc1)/C=C/c1ccc(cc1)C(=O)O,Mn,1.92535,1.42883,1.91769,nonporous,0.17000030106814995,0.2463465553235908,0.008509569583426725,97.66380288547661,225
BIHROC,OC(=O)c1cc(C#Cc2ccc(cc2)C(=O)O)cc(c1)C#Cc1ccc(cc1)C(=O)O,Cu,13.41398,9.41823,13.41398,large pore,0.22045313801960942,0.18322295805739514,0.0004368867409638072,140.344462351505,1
BIHRUI,OC(=O)c1cc(C#Cc2ccc(cc2)C(=O)O)cc(c1)C#Cc1ccc(cc1)C(=O)O,Cu,15.67829,9.96908,15.67829,large pore,0.2206062490707959,0.18322295805739514,0.0004368867409638072,140.5172539247901,1
BIJJOV,OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O,Cd,5.06098,3.20142,5.06066,small pore,0.19608365107140543,0.13703703703703704,2.7792478179642778e-05,92.48542948459196,69
BIJSEV,OC(=O)c1ccc(cc1)c1cc2c(n1c1ccc(cc1)n1ccnc1)cc(n2c1ccc(cc1)n1ccnc1)c1ccc(cc1)C(=O)O,Cd,7.30691,5.32189,7.30208,medium pore,0.03687865857028072,0.025925925925925925,1.666082848333616e-05,18.3858963547787,69
BIJZIG,OC(=O)c1ccc(cc1)c1cc2c(n1c1ccc(cc1)C(C)(C)C)cc(n2c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(=O)O,Zn,10.56721,8.69872,10.5082,large pore,0.1015590215261315,0.021295474711623782,1.2059797110032481e-05,19.451279043625433,3
BIKMAL,OC(=O)c1cc(cc(c1)c1cccnc1)C(=O)O,Co,1.84945,0.94567,1.84095,nonporous,0.27790246878706437,0.17105263157894735,0.0030237040909413338,98.05446626190792,55
BIKMAL01,OC(=O)c1cc(cc(c1)c1cccnc1)C(=O)O,Co,1.96264,0.9518,1.95935,nonporous,0.27785304924370036,0.17105263157894735,0.0030237040909413338,98.02052399029645,55
BIKMEP,OC(=O)c1cc(cc(c1)c1cccnc1)C(=O)O,Ni,1.90182,0.94194,1.68421,nonporous,0.4040878536914427,0.27604166666666663,0.002209436905311827,44.7402634518822,60
BIKMEQ,OC(=O)c1ccc(cc1)c1cccc(c1)c1ccc(cc1)C(=O)O,Zr,7.05213,6.1482,7.04885,medium pore,0.4473148814777238,0.6067415730337078,0.0005502865802993749,93.84572265689965,143
BIKMEQ01,OC(=O)c1ccc(cc1)c1cccc(c1)c1ccc(cc1)C(=O)O,Zr,7.08906,6.14437,7.08792,medium pore,0.44734319643861065,0.6067415730337078,0.0005502865802993749,93.85617147172586,143
BIKMOA,OC(=O)c1ccc(cc1)c1cccc(c1)c1ccc(cc1)C(=O)O,Zr,6.76549,5.6665,6.7488,medium pore,0.4474894716087968,0.6067415730337078,0.0005502865802993749,93.91015007946822,143
BIKMUG,OC(=O)c1ccc(cc1)c1cccc(c1)c1ccc(cc1)C(=O)O,Zr,6.80901,5.85315,6.79978,medium pore,0.44737869799548546,0.6067415730337078,0.0005502865802993749,93.86927229130005,143
BIKNAN,OC(=O)c1ccc(cc1)c1cccc(c1)c1ccc(cc1)C(=O)O,Zr,6.82559,5.90656,6.82532,medium pore,0.4473508505966334,0.6067415730337078,0.0005502865802993749,93.85899601667758,143
BIKNER,OC(=O)c1ccc(cc1)c1cccc(c1)c1ccc(cc1)C(=O)O,Zr,6.83433,6.00206,6.83001,medium pore,0.4472790467391816,0.6067415730337078,0.0005502865802993749,93.83249888629761,143
BIKNIV,OC(=O)c1ccc(cc1)c1cccc(c1)c1ccc(cc1)C(=O)O,Zr,6.84762,5.96196,6.84762,medium pore,0.44732219099214,0.6067415730337078,0.0005502865802993749,93.84842002112735,143
BIKNOB,OC(=O)c1ccc(cc1)c1ccc2c(c1)cc(cc2)c1ccc(cc1)C(=O)O,Zr,8.00048,6.30141,7.99713,medium pore,0.4152948843159058,0.5674157303370786,0.00036568922824508065,87.03740731059929,143
BIKNUH,OC(=O)c1ccc(cc1)c1ccc2c(c1)cc(cc2)c1ccc(cc1)C(=O)O,Zr,6.80404,5.82871,6.80159,medium pore,0.4149996830629845,0.5674157303370786,0.00036568922824508065,86.92847185274817,143
BIMDEF,OC(=O)[C@]12C[C@]3(C[C@@](C2)(C[C@@](C1)(C3)C(=O)O)C(=O)O)C(=O)O,Cu,4.20771,2.88149,4.20771,small pore,0.0,1.0,0.0,0.9999955117978206,133
BIMDIL,OC(=O)[C@]12C[C@]3(C[C@@](C2)(C[C@@](C1)(C3)C(=O)O)C(=O)O)C(=O)O,Cu,5.20728,3.51213,5.20728,small pore,0.0,1.0,0.0,0.9999955117978206,133
BINBIM,OC(=O)c1ccc(cc1)n1cnc(n1)c1nccnc1,Cd,2.69326,1.4375,2.69326,nonporous,0.33794073787662493,0.01728395061728395,0.0,11.336249410386207,69
BINROH,OC(=O)c1ccc2c(c1)ccc(c2)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)O)c1ccc2c(c1)ccc(c2)C(=O)O,Cu,21.32099,6.5203,21.31579,medium pore,0.0932012310217517,0.07836644591611479,2.5566158315971185e-05,60.224775359511696,1
BINRUN,OC(=O)c1ccc2c(c1)ccc(c2)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)O)c1ccc2c(c1)ccc(c2)C(=O)O,Zn,21.10968,6.38278,21.09601,medium pore,0.06747814723685008,0.2218278615794144,0.0002316272033240331,208.12597593079494,3
BINSAU,OC(=O)c1ccc2c(c1)ccc(c2)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)O)c1ccc2c(c1)ccc(c2)C(=O)O,Mn,21.88013,6.26497,21.77192,medium pore,0.11508329421467928,0.13987473903966596,4.929151790005438e-05,56.22573902875059,225
BINSAV,[nH]1nnc(n1)/C=C/c1[nH]nnn1,Na,1.4201,0.72922,1.09233,nonporous,0.0,1.0,0.0,0.9980175823692266,134
BINSOJ,[nH]1nnc(n1)/C=C/c1[nH]nnn1,Na,1.34982,0.69993,1.34982,nonporous,0.0,1.0,0.0,0.9980175823692266,134
BIPKIW,OC(=O)c1ccc(cc1)c1ccc(cc1)[Si](c1ccc(cc1)c1ccc(cc1)C(=O)O)(c1ccc(cc1)c1ccc(cc1)C(=O)O)O,Cu,10.21411,3.36275,10.21411,small pore,0.13703166136857317,0.11589403973509933,0.00010644878415056589,87.21137630143893,1
BIPSUQ,OC(=O)c1cc(cc(c1)C(=O)O)c1ccc(cc1)/C/1=C/2\C=CC(=N2)/C(=c/2\cc/c(=C(\C3=N/C(=C(\c4[nH]c1cc4)/c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O)/C=C3)/c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O)/[nH]2)/c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,18.61448,16.7123,17.50856,large pore,0.04910505344324608,0.04194260485651214,0.0002024908350648664,31.335013534918726,1
BIPXIK,OC(=O)c1ccncc1,Co,6.51335,4.28625,6.51335,medium pore,0.47308228461049795,0.29970760233918126,0.0029240296476139302,176.25308855058566,55
BIQNUN,OC(=O)c1c(Br)c(Br)c(c(c1Br)Br)C(=O)O,Ho,2.714,1.06237,2.714,nonporous,0.0,1.0,0.0,0.8697943900442656,135
BIQPEZ,OC(=O)c1c(Br)c(Br)c(c(c1Br)Br)C(=O)O,Tm,2.80317,1.03967,2.80317,nonporous,0.9976628817660769,0.4,0.0,1.732066201209477,137
BIRBOW,O=C1c2cc(ccc2c2c1cc(cc2)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Tb,5.37255,3.53499,5.37255,small pore,0.17749527976528745,0.17258883248730963,0.0003838529958120273,28.6005440415768,22
BIRBUC,O=C1c2cc(ccc2c2c1cc(cc2)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Dy,5.35684,3.53187,5.27711,small pore,0.4474663831825281,0.1415929203539823,0.00012109886190890124,13.341887701705192,181
BIRCAJ,O=C1c2cc(ccc2c2c1cc(cc2)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Gd,5.37591,3.59599,5.37482,small pore,0.1380736189251993,0.11320754716981132,0.0,15.081025985991285,195
BIRGAM,O[C@@H]([C@@H](C(=O)O)O)C(=O)O,Cd,2.74432,1.08779,2.74088,nonporous,0.3930142270063073,1.0,0.0,11.891579661709988,138
BIRMUM,Cc1cc(c(cc1c1cccc(c1)C(=O)O)C)c1cccc(c1)C(=O)O,Mn,5.51026,4.36322,5.5097,medium pore,0.2745802103870577,0.056367432150313146,2.9925126011858817e-05,22.87254625026958,225
BISPAU,c1ccc2c(c1)[nH]nn2,Zn,2.81256,1.24526,2.77986,nonporous,0.19173662575846437,0.006211180124223603,0.0,5.8134395470137346,3
BITLUL,O=C1C(=O)C(=O)C1=O,U,1.50064,0.83533,1.50064,nonporous,0.0,1.0,0.0,1.9999146495650761,139
BIVXAG,OC(=O)c1cccnc1,Co,4.21267,0.92703,4.21267,nonporous,0.24338014357108867,0.14035087719298245,0.004140538551827109,80.74780316785778,55
BIVXEK,OC(=O)/C=C/c1cccnc1,Co,4.38344,3.13827,4.38344,small pore,0.056459538978150765,0.03216374269005848,0.0011167580411645876,19.023990508113467,55
BIXCOC,OC(=O)c1cccc(c1)n1c(=O)c2ccc3c4c2c(c1=O)ccc4c(=O)n(c3=O)c1cccc(c1)C(=O)O,Co,2.54276,1.42254,2.53044,nonporous,0.04431304568821372,0.013157894736842105,0.0029239766081871335,7.576448602741084,55
BIXVEM,n1ncc([nH]1)c1cc(cc(c1)c1c[nH]nn1)c1cnn[nH]1,Cu,15.62938,9.70687,15.62208,large pore,0.4,1.0,0.0,1.9999928485997078,141
BIXVIQ,n1ncc([nH]1)c1cc(cc(c1)c1c[nH]nn1)c1cnn[nH]1,Cu,15.56592,9.67346,15.56501,large pore,0.38449444957077505,1.0,0.0,1.9999925607990274,141
BIXVOW,n1ncc([nH]1)c1cc(cc(c1)c1c[nH]nn1)c1cnn[nH]1,Cu,15.64158,9.51823,15.64157,large pore,0.0,1.0,0.0,1.9999854241440105,141
BIYSUZ,OC(=O)c1cncc(c1)C(=O)O,La,5.79796,5.25575,5.79761,medium pore,0.16765789550775956,0.10967741935483871,0.00012683820821619658,14.396116504522162,32
BIYTAG,OC(=O)c1cncc(c1)C(=O)O,Ce,5.82185,5.18882,5.82185,medium pore,0.39716748718565337,0.16279069767441862,0.00015258339471745764,11.68586670811398,17
BIYTEJ,c1cnc(c(n1)c1nnn[nH]1)c1nnn[nH]1,Zn,6.55468,6.38586,6.54007,medium pore,0.2179585672156848,0.07534246575342465,0.009561085282110837,8.961913377409772,128
BIYTEK,OC(=O)c1cc(Br)cnc1,Co,4.65547,1.86332,4.644,nonporous,0.1095741327134292,0.07456140350877193,0.0002697019172029399,42.255899268878714,55
BIYTOU,OC(=O)c1cncc(c1)C(=O)O,Mn,4.93501,2.93836,4.9302,small pore,0.3224803930998974,0.20250521920668058,0.003067584331612896,82.10151208623424,225
